2020-12-28 22:07:07:726  收到来车信号，流水号：20201228220707，所有设备开始采集
2020-12-28 22:07:07:773  开启A/D采集
2020-12-28 22:07:29:128  收到离车信号，流水号：20201228220707，线号：14，车号：049050，主控端：0，所有设备停止采集
2020-12-28 22:07:29:130  收到停止采集命令，开始停止采集
2020-12-28 22:07:29:137  停止采集数据
2020-12-28 22:07:29:139  采集连接已断开
2020-12-28 22:07:29:141  开始数据分析和落盘
2020-12-28 22:07:33:141  vibration1完成落盘
2020-12-28 22:07:36:988  vibration2完成落盘
2020-12-28 22:07:40:085  vibration3完成落盘
2020-12-28 22:07:43:360  vibration4完成落盘
2020-12-28 22:07:46:838  vibration5完成落盘
2020-12-28 22:07:50:124  vibration6完成落盘
2020-12-28 22:07:53:509  vibration7完成落盘
2020-12-28 22:07:56:852  vibration8完成落盘
2020-12-28 22:08:00:033  magnetic1完成落盘
2020-12-28 22:08:03:778  magnetic2完成落盘
2020-12-28 22:08:07:257  magnetic3完成落盘
2020-12-28 22:08:10:894  magnetic4完成落盘
2020-12-28 22:08:14:491  temperate1完成落盘
2020-12-28 22:08:17:824  temperate2完成落盘
2020-12-28 22:08:20:932  temperate3完成落盘
2020-12-28 22:08:23:633  temperate4完成落盘
2020-12-28 22:08:23:643  开始处理数据
2020-12-28 22:08:24:191  右侧计算完成
2020-12-28 22:08:24:629  左侧计算完成
2020-12-28 22:08:24:631  检查结果数据
2020-12-28 22:08:24:633  通知桌面显示数据
2020-12-28 22:08:24:650  开始写入数据库
2020-12-28 22:08:24:671  预警及报警参数加载完成
2020-12-28 22:08:24:673  数据库打开成功
2020-12-28 22:08:24:674  train_info数据表写入成功
2020-12-28 22:08:24:804  train_onlyid读取成功
2020-12-28 22:08:24:808  train_data数据表写入成功
2020-12-28 22:08:24:812  vt_info数据表，第0次写入成功
2020-12-28 22:08:24:816  vt_info数据表，第1次写入成功
2020-12-28 22:08:24:819  vt_info数据表，第2次写入成功
2020-12-28 22:08:24:823  vt_info数据表，第3次写入成功
2020-12-28 22:08:24:827  vt_info数据表，第4次写入成功
2020-12-28 22:08:24:830  vt_info数据表，第5次写入成功
2020-12-28 22:08:24:834  vt_info数据表，第6次写入成功
2020-12-28 22:08:24:838  vt_info数据表，第7次写入成功
2020-12-28 22:08:24:842  vt_info数据表，第8次写入成功
2020-12-28 22:08:24:845  vt_info数据表，第9次写入成功
2020-12-28 22:08:24:849  vt_info数据表，第10次写入成功
2020-12-28 22:08:24:853  vt_info数据表，第11次写入成功
2020-12-28 22:08:24:857  vt_info数据表，第12次写入成功
2020-12-28 22:08:24:860  vt_info数据表，第13次写入成功
2020-12-28 22:08:24:864  vt_info数据表，第14次写入成功
2020-12-28 22:08:24:868  vt_info数据表，第15次写入成功
2020-12-28 22:08:24:871  vt_info数据表，第16次写入成功
2020-12-28 22:08:24:875  vt_info数据表，第17次写入成功
2020-12-28 22:08:24:879  vt_info数据表，第18次写入成功
2020-12-28 22:08:24:882  vt_info数据表，第19次写入成功
2020-12-28 22:08:24:886  vt_info数据表，第20次写入成功
2020-12-28 22:08:24:890  vt_info数据表，第21次写入成功
2020-12-28 22:08:24:894  vt_info数据表，第22次写入成功
2020-12-28 22:08:24:897  vt_info数据表，第23次写入成功
2020-12-28 22:08:24:901  vt_info数据表，第24次写入成功
2020-12-28 22:08:24:905  vt_info数据表，第25次写入成功
2020-12-28 22:08:24:909  vt_info数据表，第26次写入成功
2020-12-28 22:08:24:913  vt_info数据表，第27次写入成功
2020-12-28 22:08:24:916  vt_info数据表，第28次写入成功
2020-12-28 22:08:24:920  vt_info数据表，第29次写入成功
2020-12-28 22:08:24:924  vt_info数据表，第30次写入成功
2020-12-28 22:08:24:928  vt_info数据表，第31次写入成功
2020-12-28 22:08:24:931  vt_info数据表，第32次写入成功
2020-12-28 22:08:24:935  vt_info数据表，第33次写入成功
2020-12-28 22:08:24:939  vt_info数据表，第34次写入成功
2020-12-28 22:08:24:942  vt_info数据表，第35次写入成功
2020-12-28 22:08:24:946  vt_info数据表，第36次写入成功
2020-12-28 22:08:24:950  vt_info数据表，第37次写入成功
2020-12-28 22:08:24:954  vt_info数据表，第38次写入成功
2020-12-28 22:08:24:957  vt_info数据表，第39次写入成功
2020-12-28 22:08:24:961  vt_info数据表，第40次写入成功
2020-12-28 22:08:24:965  vt_info数据表，第41次写入成功
2020-12-28 22:08:24:969  vt_info数据表，第42次写入成功
2020-12-28 22:08:24:973  vt_info数据表，第43次写入成功
2020-12-28 22:08:24:977  vt_info数据表，第44次写入成功
2020-12-28 22:08:24:981  vt_info数据表，第45次写入成功
2020-12-28 22:08:24:984  vt_info数据表，第46次写入成功
2020-12-28 22:08:24:988  vt_info数据表，第47次写入成功
2020-12-28 22:08:24:991  motor_info数据表，第0次写入成功
2020-12-28 22:08:24:993  motor_info数据表，第1次写入成功
2020-12-28 22:08:24:996  motor_info数据表，第2次写入成功
2020-12-28 22:08:24:999  motor_info数据表，第3次写入成功
2020-12-28 22:08:25:002  motor_info数据表，第4次写入成功
2020-12-28 22:08:25:005  motor_info数据表，第5次写入成功
2020-12-28 22:08:25:008  motor_info数据表，第6次写入成功
2020-12-28 22:08:25:010  motor_info数据表，第7次写入成功
2020-12-28 22:08:25:013  motor_info数据表，第8次写入成功
2020-12-28 22:08:25:016  motor_info数据表，第9次写入成功
2020-12-28 22:08:25:019  motor_info数据表，第10次写入成功
2020-12-28 22:08:25:022  motor_info数据表，第11次写入成功
2020-12-28 22:08:25:024  motor_info数据表，第12次写入成功
2020-12-28 22:08:25:027  motor_info数据表，第13次写入成功
2020-12-28 22:08:25:030  motor_info数据表，第14次写入成功
2020-12-28 22:08:25:043  motor_info数据表，第15次写入成功
2020-12-28 22:08:25:045  数据库关闭！
2020-12-28 22:13:09:921  收到来车信号，流水号：20201228221309，所有设备开始采集
2020-12-28 22:13:09:968  开启A/D采集
2020-12-28 22:13:31:224  收到离车信号，流水号：20201228221309，线号：14，车号：025026，主控端：0，所有设备停止采集
2020-12-28 22:13:31:226  收到停止采集命令，开始停止采集
2020-12-28 22:13:31:232  停止采集数据
2020-12-28 22:13:31:234  采集连接已断开
2020-12-28 22:13:31:236  开始数据分析和落盘
2020-12-28 22:13:35:019  vibration1完成落盘
2020-12-28 22:13:38:487  vibration2完成落盘
2020-12-28 22:13:41:777  vibration3完成落盘
2020-12-28 22:13:44:858  vibration4完成落盘
2020-12-28 22:13:47:862  vibration5完成落盘
2020-12-28 22:13:51:424  vibration6完成落盘
2020-12-28 22:13:54:626  vibration7完成落盘
2020-12-28 22:13:57:912  vibration8完成落盘
2020-12-28 22:14:00:986  magnetic1完成落盘
2020-12-28 22:14:04:678  magnetic2完成落盘
2020-12-28 22:14:08:156  magnetic3完成落盘
2020-12-28 22:14:11:642  magnetic4完成落盘
2020-12-28 22:14:14:378  temperate1完成落盘
2020-12-28 22:14:17:464  temperate2完成落盘
2020-12-28 22:14:20:859  temperate3完成落盘
2020-12-28 22:14:24:210  temperate4完成落盘
2020-12-28 22:14:24:220  开始处理数据
2020-12-28 22:14:24:772  右侧计算完成
2020-12-28 22:14:25:193  左侧计算完成
2020-12-28 22:14:25:194  检查结果数据
