2020-12-28 20:03:17:952  收到来车信号，流水号：20201228200317，所有设备开始采集
2020-12-28 20:03:18:000  开启A/D采集
2020-12-28 20:03:43:548  收到离车信号，流水号：20201228200317，线号：14，车号：059060，主控端：0，所有设备停止采集
2020-12-28 20:03:43:550  收到停止采集命令，开始停止采集
2020-12-28 20:03:43:557  停止采集数据
2020-12-28 20:03:43:559  采集连接已断开
2020-12-28 20:03:43:562  开始数据分析和落盘
2020-12-28 20:03:47:938  vibration1完成落盘
2020-12-28 20:03:51:673  vibration2完成落盘
2020-12-28 20:03:55:074  vibration3完成落盘
2020-12-28 20:03:58:540  vibration4完成落盘
2020-12-28 20:04:01:822  vibration5完成落盘
2020-12-28 20:04:05:134  vibration6完成落盘
2020-12-28 20:04:08:372  vibration7完成落盘
2020-12-28 20:04:11:597  vibration8完成落盘
2020-12-28 20:04:15:022  magnetic1完成落盘
2020-12-28 20:04:18:556  magnetic2完成落盘
2020-12-28 20:04:22:042  magnetic3完成落盘
2020-12-28 20:04:25:921  magnetic4完成落盘
2020-12-28 20:04:29:198  temperate1完成落盘
2020-12-28 20:04:32:687  temperate2完成落盘
2020-12-28 20:04:35:971  temperate3完成落盘
2020-12-28 20:04:39:208  temperate4完成落盘
2020-12-28 20:04:39:217  开始处理数据
2020-12-28 20:04:39:818  右侧计算完成
2020-12-28 20:04:40:330  左侧计算完成
2020-12-28 20:04:40:333  检查结果数据
2020-12-28 20:04:40:334  通知桌面显示数据
2020-12-28 20:04:40:352  开始写入数据库
2020-12-28 20:04:40:367  预警及报警参数加载完成
2020-12-28 20:04:40:369  数据库打开成功
2020-12-28 20:04:40:371  train_info数据表写入成功
2020-12-28 20:04:40:433  train_onlyid读取成功
2020-12-28 20:04:40:437  train_data数据表写入成功
2020-12-28 20:04:40:441  vt_info数据表，第0次写入成功
2020-12-28 20:04:40:445  vt_info数据表，第1次写入成功
2020-12-28 20:04:40:449  vt_info数据表，第2次写入成功
2020-12-28 20:04:40:452  vt_info数据表，第3次写入成功
2020-12-28 20:04:40:456  vt_info数据表，第4次写入成功
2020-12-28 20:04:40:460  vt_info数据表，第5次写入成功
2020-12-28 20:04:40:464  vt_info数据表，第6次写入成功
2020-12-28 20:04:40:467  vt_info数据表，第7次写入成功
2020-12-28 20:04:40:471  vt_info数据表，第8次写入成功
2020-12-28 20:04:40:474  vt_info数据表，第9次写入成功
2020-12-28 20:04:40:478  vt_info数据表，第10次写入成功
2020-12-28 20:04:40:482  vt_info数据表，第11次写入成功
2020-12-28 20:04:40:486  vt_info数据表，第12次写入成功
2020-12-28 20:04:40:489  vt_info数据表，第13次写入成功
2020-12-28 20:04:40:493  vt_info数据表，第14次写入成功
2020-12-28 20:04:40:497  vt_info数据表，第15次写入成功
2020-12-28 20:04:40:500  vt_info数据表，第16次写入成功
2020-12-28 20:04:40:504  vt_info数据表，第17次写入成功
2020-12-28 20:04:40:507  vt_info数据表，第18次写入成功
2020-12-28 20:04:40:511  vt_info数据表，第19次写入成功
2020-12-28 20:04:40:515  vt_info数据表，第20次写入成功
2020-12-28 20:04:40:519  vt_info数据表，第21次写入成功
2020-12-28 20:04:40:522  vt_info数据表，第22次写入成功
2020-12-28 20:04:40:526  vt_info数据表，第23次写入成功
2020-12-28 20:04:40:530  vt_info数据表，第24次写入成功
2020-12-28 20:04:40:533  vt_info数据表，第25次写入成功
2020-12-28 20:04:40:537  vt_info数据表，第26次写入成功
2020-12-28 20:04:40:540  vt_info数据表，第27次写入成功
2020-12-28 20:04:40:544  vt_info数据表，第28次写入成功
2020-12-28 20:04:40:548  vt_info数据表，第29次写入成功
2020-12-28 20:04:40:551  vt_info数据表，第30次写入成功
2020-12-28 20:04:40:555  vt_info数据表，第31次写入成功
2020-12-28 20:04:40:559  vt_info数据表，第32次写入成功
2020-12-28 20:04:40:562  vt_info数据表，第33次写入成功
2020-12-28 20:04:40:566  vt_info数据表，第34次写入成功
2020-12-28 20:04:40:569  vt_info数据表，第35次写入成功
2020-12-28 20:04:40:573  vt_info数据表，第36次写入成功
2020-12-28 20:04:40:577  vt_info数据表，第37次写入成功
2020-12-28 20:04:40:580  vt_info数据表，第38次写入成功
2020-12-28 20:04:40:584  vt_info数据表，第39次写入成功
2020-12-28 20:04:40:588  vt_info数据表，第40次写入成功
2020-12-28 20:04:40:591  vt_info数据表，第41次写入成功
2020-12-28 20:04:40:595  vt_info数据表，第42次写入成功
2020-12-28 20:04:40:598  vt_info数据表，第43次写入成功
2020-12-28 20:04:40:602  vt_info数据表，第44次写入成功
2020-12-28 20:04:40:606  vt_info数据表，第45次写入成功
2020-12-28 20:04:40:609  vt_info数据表，第46次写入成功
2020-12-28 20:04:40:613  vt_info数据表，第47次写入成功
2020-12-28 20:04:40:615  motor_info数据表，第0次写入成功
2020-12-28 20:04:40:618  motor_info数据表，第1次写入成功
2020-12-28 20:04:40:621  motor_info数据表，第2次写入成功
2020-12-28 20:04:40:623  motor_info数据表，第3次写入成功
2020-12-28 20:04:40:626  motor_info数据表，第4次写入成功
2020-12-28 20:04:40:629  motor_info数据表，第5次写入成功
2020-12-28 20:04:40:632  motor_info数据表，第6次写入成功
2020-12-28 20:04:40:634  motor_info数据表，第7次写入成功
2020-12-28 20:04:40:637  motor_info数据表，第8次写入成功
2020-12-28 20:04:40:640  motor_info数据表，第9次写入成功
2020-12-28 20:04:40:642  motor_info数据表，第10次写入成功
2020-12-28 20:04:40:645  motor_info数据表，第11次写入成功
2020-12-28 20:04:40:648  motor_info数据表，第12次写入成功
2020-12-28 20:04:40:650  motor_info数据表，第13次写入成功
2020-12-28 20:04:40:653  motor_info数据表，第14次写入成功
2020-12-28 20:04:40:667  motor_info数据表，第15次写入成功
2020-12-28 20:04:40:669  数据库关闭！
2020-12-28 20:13:11:156  收到来车信号，流水号：20201228201311，所有设备开始采集
2020-12-28 20:13:11:191  开启A/D采集
2020-12-28 20:13:36:950  收到离车信号，流水号：20201228201311，线号：14，车号：043044，主控端：1，所有设备停止采集
2020-12-28 20:13:36:952  收到停止采集命令，开始停止采集
2020-12-28 20:13:36:959  停止采集数据
2020-12-28 20:13:36:961  采集连接已断开
2020-12-28 20:13:36:963  开始数据分析和落盘
2020-12-28 20:13:41:491  vibration1完成落盘
2020-12-28 20:13:45:302  vibration2完成落盘
2020-12-28 20:13:48:983  vibration3完成落盘
2020-12-28 20:13:52:489  vibration4完成落盘
2020-12-28 20:13:56:147  vibration5完成落盘
2020-12-28 20:13:59:740  vibration6完成落盘
2020-12-28 20:14:03:873  vibration7完成落盘
2020-12-28 20:14:07:544  vibration8完成落盘
2020-12-28 20:14:11:242  magnetic1完成落盘
2020-12-28 20:14:14:770  magnetic2完成落盘
2020-12-28 20:14:18:317  magnetic3完成落盘
2020-12-28 20:14:22:184  magnetic4完成落盘
2020-12-28 20:14:25:989  temperate1完成落盘
2020-12-28 20:14:29:461  temperate2完成落盘
2020-12-28 20:14:33:350  temperate3完成落盘
2020-12-28 20:14:37:325  temperate4完成落盘
2020-12-28 20:14:37:336  开始处理数据
2020-12-28 20:14:37:954  右侧计算完成
2020-12-28 20:14:38:357  左侧计算完成
2020-12-28 20:14:38:359  检查结果数据
2020-12-28 20:14:38:361  通知桌面显示数据
2020-12-28 20:14:38:377  开始写入数据库
2020-12-28 20:14:38:396  预警及报警参数加载完成
2020-12-28 20:14:38:398  数据库打开成功
2020-12-28 20:14:38:400  train_info数据表写入成功
2020-12-28 20:14:38:463  train_onlyid读取成功
2020-12-28 20:14:38:467  train_data数据表写入成功
2020-12-28 20:14:38:471  vt_info数据表，第0次写入成功
2020-12-28 20:14:38:475  vt_info数据表，第1次写入成功
2020-12-28 20:14:38:478  vt_info数据表，第2次写入成功
2020-12-28 20:14:38:482  vt_info数据表，第3次写入成功
2020-12-28 20:14:38:486  vt_info数据表，第4次写入成功
2020-12-28 20:14:38:489  vt_info数据表，第5次写入成功
2020-12-28 20:14:38:493  vt_info数据表，第6次写入成功
2020-12-28 20:14:38:497  vt_info数据表，第7次写入成功
2020-12-28 20:14:38:500  vt_info数据表，第8次写入成功
2020-12-28 20:14:38:504  vt_info数据表，第9次写入成功
2020-12-28 20:14:38:508  vt_info数据表，第10次写入成功
2020-12-28 20:14:38:511  vt_info数据表，第11次写入成功
2020-12-28 20:14:38:515  vt_info数据表，第12次写入成功
2020-12-28 20:14:38:520  vt_info数据表，第13次写入成功
2020-12-28 20:14:38:522  vt_info数据表，第14次写入成功
2020-12-28 20:14:38:527  vt_info数据表，第15次写入成功
2020-12-28 20:14:38:531  vt_info数据表，第16次写入成功
2020-12-28 20:14:38:533  vt_info数据表，第17次写入成功
2020-12-28 20:14:38:537  vt_info数据表，第18次写入成功
2020-12-28 20:14:38:541  vt_info数据表，第19次写入成功
2020-12-28 20:14:38:545  vt_info数据表，第20次写入成功
2020-12-28 20:14:38:549  vt_info数据表，第21次写入成功
2020-12-28 20:14:38:552  vt_info数据表，第22次写入成功
2020-12-28 20:14:38:556  vt_info数据表，第23次写入成功
2020-12-28 20:14:38:560  vt_info数据表，第24次写入成功
2020-12-28 20:14:38:564  vt_info数据表，第25次写入成功
2020-12-28 20:14:38:567  vt_info数据表，第26次写入成功
2020-12-28 20:14:38:571  vt_info数据表，第27次写入成功
2020-12-28 20:14:38:575  vt_info数据表，第28次写入成功
2020-12-28 20:14:38:578  vt_info数据表，第29次写入成功
2020-12-28 20:14:38:582  vt_info数据表，第30次写入成功
2020-12-28 20:14:38:586  vt_info数据表，第31次写入成功
2020-12-28 20:14:38:590  vt_info数据表，第32次写入成功
2020-12-28 20:14:38:593  vt_info数据表，第33次写入成功
2020-12-28 20:14:38:597  vt_info数据表，第34次写入成功
2020-12-28 20:14:38:601  vt_info数据表，第35次写入成功
2020-12-28 20:14:38:604  vt_info数据表，第36次写入成功
2020-12-28 20:14:38:608  vt_info数据表，第37次写入成功
2020-12-28 20:14:38:611  vt_info数据表，第38次写入成功
2020-12-28 20:14:38:615  vt_info数据表，第39次写入成功
2020-12-28 20:14:38:619  vt_info数据表，第40次写入成功
2020-12-28 20:14:38:622  vt_info数据表，第41次写入成功
2020-12-28 20:14:38:626  vt_info数据表，第42次写入成功
2020-12-28 20:14:38:630  vt_info数据表，第43次写入成功
2020-12-28 20:14:38:633  vt_info数据表，第44次写入成功
