2020-12-28 21:40:18:378  收到来车信号，流水号：20201228214018，所有设备开始采集
2020-12-28 21:40:18:464  开启A/D采集
2020-12-28 21:40:28:239  收到离车信号，流水号：20201228214018，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-28 21:40:28:271  收到停止采集命令，开始停止采集
2020-12-28 21:40:28:303  停止采集数据
2020-12-28 21:40:28:305  采集连接已断开
2020-12-28 21:40:28:307  开始数据分析和落盘
2020-12-28 21:40:30:192  vibration1完成落盘
2020-12-28 21:40:31:950  vibration2完成落盘
2020-12-28 21:40:33:344  vibration3完成落盘
2020-12-28 21:40:34:921  vibration4完成落盘
2020-12-28 21:40:36:349  vibration5完成落盘
2020-12-28 21:40:38:075  vibration6完成落盘
2020-12-28 21:40:39:654  vibration7完成落盘
2020-12-28 21:40:41:052  vibration8完成落盘
2020-12-28 21:40:42:808  magnetic1完成落盘
2020-12-28 21:40:44:481  magnetic2完成落盘
2020-12-28 21:40:46:049  magnetic3完成落盘
2020-12-28 21:40:47:751  magnetic4完成落盘
2020-12-28 21:40:49:408  temperate1完成落盘
2020-12-28 21:40:50:982  temperate2完成落盘
2020-12-28 21:40:52:458  temperate3完成落盘
2020-12-28 21:40:54:134  temperate4完成落盘
2020-12-28 21:40:54:144  开始处理数据
2020-12-28 21:40:54:466  右侧计算完成
2020-12-28 21:40:54:741  左侧计算完成
2020-12-28 21:40:54:743  检查结果数据
2020-12-28 21:40:54:745  通知桌面显示数据
2020-12-28 21:40:54:761  开始写入数据库
2020-12-28 21:40:54:787  预警及报警参数加载完成
2020-12-28 21:40:54:789  数据库打开成功
2020-12-28 21:40:54:791  train_info数据表写入成功
2020-12-28 21:40:54:793  train_onlyid读取成功
2020-12-28 21:40:54:795  train_data数据表写入成功
2020-12-28 21:40:54:797  train_fault数据表写入1、1成功
2020-12-28 21:40:54:963  train_fault数据表写入2、1成功
2020-12-28 21:40:54:965  train_fault数据表写入3、1成功
2020-12-28 21:40:54:967  vt_info数据表，第0次写入成功
2020-12-28 21:40:54:969  vt_info数据表，第1次写入成功
2020-12-28 21:40:54:971  vt_info数据表，第2次写入成功
2020-12-28 21:40:54:973  vt_info数据表，第3次写入成功
2020-12-28 21:40:54:975  vt_info数据表，第4次写入成功
2020-12-28 21:40:54:977  vt_info数据表，第5次写入成功
2020-12-28 21:40:54:979  vt_info数据表，第6次写入成功
2020-12-28 21:40:54:981  vt_info数据表，第7次写入成功
2020-12-28 21:40:54:983  vt_info数据表，第8次写入成功
2020-12-28 21:40:54:985  vt_info数据表，第9次写入成功
2020-12-28 21:40:54:987  vt_info数据表，第10次写入成功
2020-12-28 21:40:54:989  vt_info数据表，第11次写入成功
2020-12-28 21:40:54:991  vt_info数据表，第12次写入成功
2020-12-28 21:40:54:991  vt_info数据表，第13次写入成功
2020-12-28 21:40:54:993  vt_info数据表，第14次写入成功
2020-12-28 21:40:54:995  vt_info数据表，第15次写入成功
2020-12-28 21:40:54:997  vt_info数据表，第16次写入成功
2020-12-28 21:40:54:999  vt_info数据表，第17次写入成功
2020-12-28 21:40:55:001  vt_info数据表，第18次写入成功
2020-12-28 21:40:55:003  vt_info数据表，第19次写入成功
2020-12-28 21:40:55:005  vt_info数据表，第20次写入成功
2020-12-28 21:40:55:007  vt_info数据表，第21次写入成功
2020-12-28 21:40:55:009  vt_info数据表，第22次写入成功
2020-12-28 21:40:55:011  vt_info数据表，第23次写入成功
2020-12-28 21:40:55:017  vt_info数据表，第24次写入成功
2020-12-28 21:40:55:019  vt_info数据表，第25次写入成功
2020-12-28 21:40:55:021  vt_info数据表，第26次写入成功
2020-12-28 21:40:55:023  vt_info数据表，第27次写入成功
2020-12-28 21:40:55:025  vt_info数据表，第28次写入成功
2020-12-28 21:40:55:027  vt_info数据表，第29次写入成功
2020-12-28 21:40:55:029  vt_info数据表，第30次写入成功
2020-12-28 21:40:55:031  vt_info数据表，第31次写入成功
2020-12-28 21:40:55:033  vt_info数据表，第32次写入成功
2020-12-28 21:40:55:035  vt_info数据表，第33次写入成功
2020-12-28 21:40:55:037  vt_info数据表，第34次写入成功
2020-12-28 21:40:55:039  vt_info数据表，第35次写入成功
2020-12-28 21:40:55:041  vt_info数据表，第36次写入成功
2020-12-28 21:40:55:043  vt_info数据表，第37次写入成功
2020-12-28 21:40:55:045  vt_info数据表，第38次写入成功
2020-12-28 21:40:55:047  vt_info数据表，第39次写入成功
2020-12-28 21:40:55:049  vt_info数据表，第40次写入成功
2020-12-28 21:40:55:049  vt_info数据表，第41次写入成功
2020-12-28 21:40:55:051  vt_info数据表，第42次写入成功
2020-12-28 21:40:55:053  vt_info数据表，第43次写入成功
2020-12-28 21:40:55:055  vt_info数据表，第44次写入成功
2020-12-28 21:40:55:057  vt_info数据表，第45次写入成功
2020-12-28 21:40:55:087  vt_info数据表，第46次写入成功
2020-12-28 21:40:55:089  vt_info数据表，第47次写入成功
2020-12-28 21:40:55:091  motor_info数据表，第0次写入成功
2020-12-28 21:40:55:093  motor_info数据表，第1次写入成功
2020-12-28 21:40:55:095  motor_info数据表，第2次写入成功
2020-12-28 21:40:55:097  motor_info数据表，第3次写入成功
2020-12-28 21:40:55:099  motor_info数据表，第4次写入成功
2020-12-28 21:40:55:101  motor_info数据表，第5次写入成功
2020-12-28 21:40:55:103  motor_info数据表，第6次写入成功
2020-12-28 21:40:55:105  motor_info数据表，第7次写入成功
2020-12-28 21:40:55:107  motor_info数据表，第8次写入成功
2020-12-28 21:40:55:109  motor_info数据表，第9次写入成功
2020-12-28 21:40:55:111  motor_info数据表，第10次写入成功
2020-12-28 21:40:55:113  motor_info数据表，第11次写入成功
2020-12-28 21:40:55:115  motor_info数据表，第12次写入成功
2020-12-28 21:40:55:117  motor_info数据表，第13次写入成功
2020-12-28 21:40:55:119  motor_info数据表，第14次写入成功
2020-12-28 21:40:55:121  motor_info数据表，第15次写入成功
2020-12-28 21:40:55:123  数据库关闭！
2020-12-28 21:48:02:021  收到来车信号，流水号：20201228214801，所有设备开始采集
2020-12-28 21:48:02:075  开启A/D采集
2020-12-28 21:48:41:851  收到离车信号，流水号：20201228214801，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-28 21:48:41:881  收到停止采集命令，开始停止采集
2020-12-28 21:48:41:915  停止采集数据
2020-12-28 21:48:41:917  采集连接已断开
2020-12-28 21:48:41:919  开始数据分析和落盘
2020-12-28 21:48:49:473  vibration1完成落盘
2020-12-28 21:48:55:244  vibration2完成落盘
2020-12-28 21:49:01:699  vibration3完成落盘
2020-12-28 21:49:08:117  vibration4完成落盘
2020-12-28 21:49:14:738  vibration5完成落盘
2020-12-28 21:49:21:287  vibration6完成落盘
2020-12-28 21:49:27:800  vibration7完成落盘
2020-12-28 21:49:34:415  vibration8完成落盘
2020-12-28 21:49:40:338  magnetic1完成落盘
2020-12-28 21:49:47:196  magnetic2完成落盘
2020-12-28 21:49:53:523  magnetic3完成落盘
